/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem51.jpg,-0.0,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem52.jpg,-0.0,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem53.jpg,-0.0,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem54.jpg,0.0037453922163695093,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem55.jpg,0.014728200696408747,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem56.jpg,0.025711010098457332,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem57.jpg,0.03120241418480873,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem58.jpg,0.042185222357511515,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem59.jpg,0.04767662644386291,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem60.jpg,0.0586594346165657,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem61.jpg,0.06415083870291709,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem62.jpg,0.08611645996570585,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem63.jpg,0.10259066730737684,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem64.jpg,0.11906488448381422,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem65.jpg,0.1355390918254852,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem66.jpg,0.146521899998188,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem67.jpg,0.1520133090019226,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem68.jpg,0.16299611717462537,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem69.jpg,0.16848752617835996,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem70.jpg,0.17947032451629635,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem71.jpg,0.19045314252376555,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem72.jpg,0.19594454169273373,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem73.jpg,0.20694854378700253,-0.0
/home/pedro/behavioral-cloning-one-camera/Data/IMG/imagem74.jpg,0.21243996262550352,-0.0
